	Domain	Phylum	Class	Order	Family	Genus	Species
ASV10379	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Candidatus Udaeobacter	D_6__uncultured Luteolibacter sp.
ASV10380	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae		
ASV10381	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Desulfarculales	D_4__Desulfarculaceae	D_5__uncultured	D_6__delta proteobacterium WX81
ASV10382	D_0__Bacteria	D_1__Deinococcus-Thermus	D_2__Deinococci	D_3__Thermales	D_4__Thermaceae	D_5__Meiothermus	D_6__uncultured Thermaceae bacterium
ASV10383	D_0__Bacteria	D_1__Latescibacteria	D_2__Latescibacteria	D_3__Latescibacterales	D_4__Latescibacteraceae	D_5__metagenome	D_6__metagenome
ASV10384	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Pirellula	D_6__uncultured Firmicutes bacterium
ASV10385	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Diplorickettsiales	D_4__Diplorickettsiaceae	D_5__uncultured	
ASV10386	D_0__Bacteria						
ASV10387	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Sandaracinaceae	D_5__uncultured	D_6__uncultured Polyangiaceae bacterium
ASV10388	D_0__Bacteria	D_1__Gemmatimonadetes	D_2__Gemmatimonadetes	D_3__Gemmatimonadales	D_4__Gemmatimonadaceae	D_5__Gemmatimonas	D_6__Gemmatimonadaceae bacterium LWQ133
ASV10389	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Vischeria sp. CAUP Q 202	D_5__Vischeria sp. CAUP Q 202	D_6__Vischeria sp. CAUP Q 202
ASV10390	D_0__Bacteria	D_1__Bacteroidetes	D_2__Ignavibacteria	D_3__SJA-28	D_4__metagenome	D_5__metagenome	D_6__metagenome
ASV10391	D_0__Bacteria	D_1__Armatimonadetes	D_2__Armatimonadia	D_3__Armatimonadales			
ASV10392	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Rhizobiaceae		
ASV10393	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae		
ASV10394	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Oligoflexales	D_4__0319-6G20	D_5__uncultured Roseobacter sp.	D_6__uncultured Roseobacter sp.
ASV10395	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Steroidobacterales	D_4__Steroidobacteraceae		
ASV10396	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__Ilumatobacteraceae	D_5__CL500-29 marine group	D_6__Iamia sp. T2-YC6790
ASV10397	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Candidatus Udaeobacter	
ASV10398	D_0__Bacteria	D_1__Cyanobacteria	D_2__Sericytochromatia				
ASV10399	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Pedosphaerales	D_4__Pedosphaeraceae	D_5__ADurb.Bin063-1	
ASV10400	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Microscillaceae	D_5__OLB12	D_6__uncultured prokaryote
ASV10401	D_0__Bacteria	D_1__Chloroflexi	D_2__Chloroflexia	D_3__Chloroflexales	D_4__Roseiflexaceae	D_5__Kouleothrix	
ASV10402	D_0__Bacteria	D_1__Proteobacteria					
ASV10403	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Oligoflexales	D_4__0319-6G20		
ASV10404	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae		
ASV10405	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__Ilumatobacteraceae	D_5__uncultured	D_6__uncultured organism
ASV10406	D_0__Bacteria	D_1__Actinobacteria	D_2__Thermoleophilia	D_3__Gaiellales	D_4__uncultured		
ASV10407	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria				
ASV10408	D_0__Bacteria	D_1__Acidobacteria	D_2__Thermoanaerobaculia	D_3__Thermoanaerobaculales	D_4__Thermoanaerobaculaceae	D_5__Subgroup 10	
ASV10409	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales	D_4__metal-contaminated soil clone K20-27	D_5__metal-contaminated soil clone K20-27	D_6__metal-contaminated soil clone K20-27
ASV10410	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Bdellovibrionales	D_4__Bacteriovoracaceae	D_5__Peredibacter	
ASV10411	D_0__Bacteria	D_1__Acidobacteria	D_2__Acidobacteriia	D_3__Solibacterales	D_4__Solibacteraceae (Subgroup 3)	D_5__Bryobacter	D_6__Acidobacteria bacterium WX72
ASV10412	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Simkaniaceae	D_5__uncultured	D_6__Rhabdochlamydiaceae bacterium cvE58
ASV10413	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Gemmatales	D_4__Gemmataceae	D_5__Gemmata	D_6__Gemmata-like str. CJuql4
ASV10414	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae		
ASV10415	D_0__Bacteria	D_1__Planctomycetes	D_2__Phycisphaerae	D_3__Tepidisphaerales	D_4__WD2101 soil group		
ASV10416	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria				
ASV10417	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria				
ASV10418	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae		
ASV10419	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria				
ASV10420	D_0__Bacteria	D_1__Chloroflexi	D_2__Ktedonobacteria	D_3__C0119	D_4__uncultured Chloroflexi bacterium	D_5__uncultured Chloroflexi bacterium	D_6__uncultured Chloroflexi bacterium
ASV10421	D_0__Bacteria	D_1__Patescibacteria	D_2__Parcubacteria	D_3__Candidatus Doudnabacteria	D_4__Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_48_18	D_5__Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_48_18	D_6__Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_48_18
ASV10422	D_0__Bacteria	D_1__Acidobacteria	D_2__Blastocatellia (Subgroup 4)	D_3__11-24	D_4__uncultured Acidobacteriales bacterium	D_5__uncultured Acidobacteriales bacterium	D_6__uncultured Acidobacteriales bacterium
ASV10423	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast			
ASV10424	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Gammaproteobacteria Incertae Sedis	D_4__Unknown Family	D_5__Acidibacter	
ASV10425	D_0__Bacteria	D_1__Armatimonadetes	D_2__Armatimonadia	D_3__Armatimonadales	D_4__uncultured Chloroflexi bacterium	D_5__uncultured Chloroflexi bacterium	D_6__uncultured Chloroflexi bacterium
ASV10426	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae		
ASV10427	D_0__Bacteria	D_1__Chloroflexi	D_2__Chloroflexia	D_3__Chloroflexales	D_4__Roseiflexaceae	D_5__uncultured	
ASV10428	D_0__Bacteria	D_1__Bacteroidetes	D_2__Ignavibacteria	D_3__OPB56	D_4__uncultured bacterium KF-JG30-B11	D_5__uncultured bacterium KF-JG30-B11	D_6__uncultured bacterium KF-JG30-B11
ASV10429	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Ferruginibacter	
ASV10430	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Bdellovibrionales	D_4__Bdellovibrionaceae	D_5__Bdellovibrio	D_6__Bdellovibrionales bacterium Ga0074137
ASV10431	D_0__Bacteria	D_1__Actinobacteria	D_2__MB-A2-108				
ASV10432	D_0__Bacteria	D_1__Acidobacteria	D_2__Blastocatellia (Subgroup 4)	D_3__DS-100			
ASV10433	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Microscillaceae	D_5__uncultured	
ASV10434	D_0__Bacteria	D_1__Cyanobacteria	D_2__Sericytochromatia	D_3__uncultured soil bacterium	D_4__uncultured soil bacterium	D_5__uncultured soil bacterium	D_6__uncultured soil bacterium
ASV10435	D_0__Bacteria	D_1__Armatimonadetes	D_2__Chthonomonadetes	D_3__Chthonomonadales			
ASV10436	D_0__Bacteria	D_1__Actinobacteria	D_2__Thermoleophilia	D_3__Solirubrobacterales	D_4__Solirubrobacteraceae	D_5__Conexibacter	
ASV10437	D_0__Bacteria	D_1__Patescibacteria	D_2__Microgenomatia	D_3__Candidatus Levybacteria			
ASV10438	D_0__Bacteria	D_1__Armatimonadetes	D_2__Chthonomonadetes	D_3__Chthonomonadales	D_4__Chthonomonadaceae	D_5__Chthonomonas	D_6__unidentified marine bacterioplankton
ASV10439	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup 6				
ASV10440	D_0__Bacteria	D_1__Chloroflexi	D_2__P2-11E	D_3__uncultured Chloroflexi bacterium	D_4__uncultured Chloroflexi bacterium	D_5__uncultured Chloroflexi bacterium	D_6__uncultured Chloroflexi bacterium
ASV10441	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Gemmatales	D_4__Gemmataceae		
ASV10442	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__Flavobacterium	
ASV10443	D_0__Bacteria						
ASV10444	D_0__Bacteria						
ASV10445	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup 17				
ASV10446	D_0__Bacteria	D_1__Firmicutes	D_2__Bacilli	D_3__Bacillales	D_4__Bacillaceae	D_5__Bacillus	
ASV10447	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae		
ASV10448	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Pseudomonadales	D_4__Pseudomonadaceae	D_5__Pseudomonas	
ASV10449	D_0__Bacteria	D_1__Acidobacteria	D_2__Thermoanaerobaculia	D_3__Thermoanaerobaculales	D_4__Thermoanaerobaculaceae	D_5__Subgroup 10	D_6__uncultured Holophaga sp.
ASV10450	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales	D_4__Saccharimonadaceae	D_5__Candidatus Saccharibacteria bacterium RAAC3_TM7_1	D_6__Candidatus Saccharibacteria bacterium RAAC3_TM7_1
ASV10451	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Sphingobacteriales	D_4__NS11-12 marine group	D_5__uncultured Flavobacterium sp.	D_6__uncultured Flavobacterium sp.
ASV10452	D_0__Bacteria	D_1__Planctomycetes	D_2__Phycisphaerae	D_3__Phycisphaerales	D_4__Phycisphaeraceae	D_5__SM1A02	
ASV10453	D_0__Bacteria						
ASV10454	D_0__Bacteria	D_1__Chloroflexi	D_2__Ktedonobacteria	D_3__Ktedonobacterales	D_4__Ktedonobacteraceae		
ASV10455	D_0__Bacteria						
ASV10456	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia				
ASV10457	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae	D_5__Achromobacter	
ASV10458	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Pseudomonadales	D_4__Moraxellaceae	D_5__Acinetobacter	
ASV10459	D_0__Bacteria						
ASV10460	D_0__Bacteria	D_1__Kiritimatiellaeota	D_2__Kiritimatiellae	D_3__WCHB1-41			
ASV10461	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Simkaniaceae	D_5__uncultured	
ASV10462	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae		
ASV10463	D_0__Bacteria	D_1__Proteobacteria					
ASV10464	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup 6	D_3__uncultured bacterium 126	D_4__uncultured bacterium 126	D_5__uncultured bacterium 126	D_6__uncultured bacterium 126
ASV10465	D_0__Bacteria	D_1__Patescibacteria	D_2__Parcubacteria	D_3__Candidatus Colwellbacteria	D_4__Candidatus Colwellbacteria bacterium RIFCSPHIGHO2_02_FULL_43_15	D_5__Candidatus Colwellbacteria bacterium RIFCSPHIGHO2_02_FULL_43_15	D_6__Candidatus Colwellbacteria bacterium RIFCSPHIGHO2_02_FULL_43_15
ASV10466	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Saprospiraceae	D_5__uncultured	D_6__bacterium enrichment culture clone SRAO_34
ASV10467	D_0__Bacteria	D_1__Planctomycetes	D_2__vadinHA49	D_3__bacterium UW 659-2-F09	D_4__bacterium UW 659-2-F09	D_5__bacterium UW 659-2-F09	D_6__bacterium UW 659-2-F09
ASV10468	D_0__Bacteria	D_1__Cyanobacteria	D_2__Melainabacteria	D_3__Vampirovibrionales	D_4__uncultured soil bacterium	D_5__uncultured soil bacterium	D_6__uncultured soil bacterium
ASV10469	D_0__Bacteria						
ASV10470	D_0__Bacteria	D_1__Patescibacteria	D_2__ABY1	D_3__Candidatus Komeilibacteria	D_4__Candidatus Komeilibacteria bacterium RIFCSPHIGHO2_01_FULL_52_14	D_5__Candidatus Komeilibacteria bacterium RIFCSPHIGHO2_01_FULL_52_14	D_6__Candidatus Komeilibacteria bacterium RIFCSPHIGHO2_01_FULL_52_14
ASV10471	D_0__Bacteria	D_1__Chloroflexi	D_2__Ktedonobacteria	D_3__Ktedonobacterales	D_4__Ktedonobacteraceae	D_5__HSB OF53-F07	
ASV10472	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia				
ASV10473	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__JG36-GS-52	D_4__uncultured soil bacterium	D_5__uncultured soil bacterium	D_6__uncultured soil bacterium
ASV10474	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Simkaniaceae		
ASV10475	D_0__Bacteria						
ASV10476	D_0__Bacteria	D_1__Acidobacteria	D_2__Acidobacteriia	D_3__Acidobacteriales	D_4__uncultured		
ASV10477	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Caulobacterales	D_4__Hyphomonadaceae	D_5__SWB02	D_6__uncultured Caulobacterales bacterium
ASV10478	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Oligoflexales	D_4__0319-6G20		
ASV10479	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales	D_4__metal-contaminated soil clone K20-12	D_5__metal-contaminated soil clone K20-12	D_6__metal-contaminated soil clone K20-12
ASV10480	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae	D_5__uncultured	
ASV10481	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Pedosphaerales	D_4__Pedosphaeraceae		
ASV10482	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__bacteriap25		
ASV10483	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__Rubinisphaeraceae	D_5__Planctomicrobium	
ASV10484	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__MBNT15	D_4__delta proteobacterium WX152	D_5__delta proteobacterium WX152	D_6__delta proteobacterium WX152
ASV10485	D_0__Bacteria	D_1__Actinobacteria	D_2__MB-A2-108	D_3__Actinobacteria bacterium RBG_19FT_COMBO_70_19	D_4__Actinobacteria bacterium RBG_19FT_COMBO_70_19	D_5__Actinobacteria bacterium RBG_19FT_COMBO_70_19	D_6__Actinobacteria bacterium RBG_19FT_COMBO_70_19
ASV10486	D_0__Bacteria	D_1__Patescibacteria	D_2__Parcubacteria	D_3__Candidatus Adlerbacteria			
ASV10487	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Dongiales	D_4__Dongiaceae	D_5__Dongia	D_6__Dongia sp. URHE0060
ASV10488	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Chitinophaga	D_6__uncultured Flavisolibacter sp.
ASV10489	D_0__Bacteria	D_1__Chloroflexi	D_2__Ktedonobacteria	D_3__C0119	D_4__uncultured candidate division SAM bacterium	D_5__uncultured candidate division SAM bacterium	D_6__uncultured candidate division SAM bacterium
ASV10490	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Parachlamydiaceae		
ASV10491	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales			
ASV10492	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae	D_5__Ralstonia	
ASV10493	D_0__Bacteria						
ASV10494	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Pedosphaerales	D_4__Pedosphaeraceae	D_5__ADurb.Bin063-1	
ASV10495	D_0__Bacteria	D_1__Cyanobacteria	D_2__Sericytochromatia	D_3__uncultured soil bacterium	D_4__uncultured soil bacterium	D_5__uncultured soil bacterium	D_6__uncultured soil bacterium
ASV10496	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Beijerinckiaceae	D_5__Microvirga	
ASV10497	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae		
ASV10498	D_0__Bacteria	D_1__Chloroflexi	D_2__Anaerolineae	D_3__SBR1031	D_4__A4b	D_5__uncultured sludge bacterium S14	D_6__uncultured sludge bacterium S14
ASV10499	D_0__Bacteria	D_1__Armatimonadetes	D_2__Fimbriimonadia	D_3__Fimbriimonadales	D_4__Fimbriimonadaceae		
ASV10500	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae		
ASV10501	D_0__Bacteria						
ASV10502	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__uncultured	
ASV10503	D_0__Bacteria	D_1__Patescibacteria	D_2__Microgenomatia	D_3__Candidatus Levybacteria			
ASV10504	D_0__Bacteria	D_1__Chloroflexi	D_2__Ktedonobacteria	D_3__C0119	D_4__uncultured candidate division SAM bacterium	D_5__uncultured candidate division SAM bacterium	D_6__uncultured candidate division SAM bacterium
ASV10505	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales			
ASV10506	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae		
ASV10507	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Polyangiaceae	D_5__Polyangium	D_6__uncultured bacterium mle1-29
ASV10508	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Gammaproteobacteria Incertae Sedis	D_4__Unknown Family	D_5__Acidibacter	
ASV10509	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales	D_4__bacterium WWH38	D_5__bacterium WWH38	D_6__bacterium WWH38
ASV10510	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales	D_4__Saccharimonadaceae		
ASV10511	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Chitinophaga	
ASV10512	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sneathiellales	D_4__Sneathiellaceae	D_5__Ferrovibrio	
ASV10513	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Oligoflexales	D_4__Oligoflexaceae	D_5__Silvanigrella	D_6__uncultured bacterium
ASV10514	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Nannocystaceae	D_5__Nannocystis	D_6__Nannocystis sp. 0558-ZXW50
ASV10515	D_0__Bacteria	D_1__Patescibacteria	D_2__Parcubacteria	D_3__Candidatus Nomurabacteria			
ASV10516	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Hyphomicrobiaceae		
ASV10517	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Thermoanaerobacterales	D_4__Thermoanaerobacteraceae		
ASV10518	D_0__Bacteria	D_1__Elusimicrobia	D_2__Elusimicrobia	D_3__Lineage IV	D_4__uncultured Elusimicrobia bacterium	D_5__uncultured Elusimicrobia bacterium	D_6__uncultured Elusimicrobia bacterium
ASV10519	D_0__Bacteria	D_1__Acidobacteria	D_2__Holophagae	D_3__Subgroup 7	D_4__uncultured bacterium gp7	D_5__uncultured bacterium gp7	D_6__uncultured bacterium gp7
ASV10520	D_0__Bacteria	D_1__Firmicutes					
ASV10521	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Gemmatales	D_4__Gemmataceae		
ASV10522	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Chthoniobacter	D_6__uncultured Xiphinematobacteriaceae bacterium
ASV10523	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast			
ASV10524	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Nitrosomonadaceae	D_5__Ellin6067	
ASV10525	D_0__Bacteria						
ASV10526	D_0__Bacteria						
ASV10527	D_0__Bacteria	D_1__Planctomycetes	D_2__Phycisphaerae	D_3__Tepidisphaerales	D_4__WD2101 soil group	D_5__uncultured eubacterium WD283	D_6__uncultured eubacterium WD283
ASV10528	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Luteolibacter	D_6__Verrucomicrobium sp. IMCC25902
ASV10529	D_0__Bacteria	D_1__Acidobacteria	D_2__Holophagae	D_3__Subgroup 7			
ASV10530	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales	D_4__bacterium LWQ8	D_5__bacterium LWQ8	D_6__bacterium LWQ8
ASV10531	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Terrimonas	
ASV10532	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales			
ASV10533	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__uncultured	D_6__Flavihumibacter sp. MC113
ASV10534	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria				
ASV10535	D_0__Bacteria	D_1__Chloroflexi	D_2__Ktedonobacteria	D_3__C0119	D_4__uncultured candidate division SAM bacterium	D_5__uncultured candidate division SAM bacterium	D_6__uncultured candidate division SAM bacterium
ASV10536	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales	D_4__bacterium LWQ8	D_5__bacterium LWQ8	D_6__bacterium LWQ8
ASV10537	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales	D_4__bacterium LWQ8	D_5__bacterium LWQ8	D_6__bacterium LWQ8
ASV10538	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Pedosphaerales	D_4__Pedosphaeraceae		
ASV10539	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Nitrosomonadaceae	D_5__Ellin6067	
ASV10540	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Pir4 lineage	D_6__uncultured Pasteuria sp.
ASV10541	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Nostocaceae	D_5__Cylindrospermum PCC-7417	
ASV10542	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__NB1-j	D_4__uncultured soil bacterium	D_5__uncultured soil bacterium	D_6__uncultured soil bacterium
ASV10543	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Hydrogenophilaceae	D_5__Thiobacillus	
ASV10544	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__cvE6	D_5__Chlamydiales bacterium NS11	D_6__Chlamydiales bacterium NS11
ASV10545	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales	D_4__Saccharimonadaceae		
ASV10546	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Blfdi19	D_5__uncultured Myxococcales bacterium	D_6__uncultured Myxococcales bacterium
ASV10547	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Leptolyngbyales	D_4__Leptolyngbyaceae	D_5__Leptolyngbya Es-Yyy1000	D_6__Leptolyngbya cf. 'Albertano-Kovacik green' Es_Yyy1800
ASV10548	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Sandaracinaceae	D_5__uncultured	
ASV10549	D_0__Bacteria	D_1__Planctomycetes	D_2__Phycisphaerae	D_3__Tepidisphaerales	D_4__CPla-3 termite group		
ASV10550	D_0__Bacteria	D_1__Planctomycetes	D_2__Phycisphaerae	D_3__Tepidisphaerales	D_4__Tepidisphaeraceae	D_5__uncultured planctomycete	D_6__uncultured planctomycete
ASV10551	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__uncultured	D_6__Chitinophaga sp. BN130233
